fid,USGS_ID,Date_Min,lsyear,Fatalities,Confidence,cleanedtype,LS_Type,LS_Type_Category,latitude,longitude
87441,pt87441,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.49610777,-81.82326098
87499,pt87499,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.55731588,-81.80681405
87500,pt87500,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.55763079,-81.80581078
87501,pt87501,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.55736665,-81.80448957
87504,pt87504,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.57813019,-81.78865341
87505,pt87505,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.57206351,-81.77004548
87512,pt87512,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.52190878,-81.86478775
87513,pt87513,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.52697749,-81.71542581
87516,pt87516,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.51595774,-81.87940901
87518,pt87518,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.52150164,-81.86526505
87519,pt87519,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.52252714,-81.86479611
87520,pt87520,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.5226147,-81.86479206
87521,pt87521,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.52268554,-81.86481753
87524,pt87524,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.50219055,-81.80436843
87525,pt87525,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.52033455,-81.808378
87529,pt87529,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.53202408,-81.84621874
87530,pt87530,1/1/2004,2004,,5,,Debris Slide - translational,Debris,35.53121299,-81.84362816
82671,pt82671,9/6/2004,2004,,5,,Debris Slide - translational,Debris,35.61691431,-82.77870958
84198,pt84198,9/6/2004,2004,,5,,Debris Slide - translational,Debris,35.555193,-82.75379983
84349,pt84349,9/6/2004,2004,,5,,Debris Slide - translational,Debris,35.13453949,-83.10847366
86875,pt86875,9/6/2004,2004,,8,,Debris Slide - translational,Debris,35.11335325,-82.91864553
86878,pt86878,9/6/2004,2004,,5,,Debris Slide - translational,Debris,35.35848094,-82.79423525
81389,pt81389,9/16/2004,2004,,5,,Debris Slide - translational,Debris,35.11441768,-83.30174377
84325,pt84325,9/17/2004,2004,,5,,Debris Slide - translational,Debris,35.30938948,-82.50656109
84284,pt84284,1/1/2009,2009,,5,,Debris Slide - translational,Debris,35.38449553,-82.68056848
84335,pt84335,10/1/2009,2009,,5,,Debris Slide - translational,Debris,35.05433997,-83.17144286
84354,pt84354,11/1/2009,2009,,5,,Debris Slide - translational,Debris,35.39727931,-83.24284634
86903,pt86903,1/1/2010,2010,,5,,Debris Slide - translational,Debris,35.42408252,-82.65307816
84771,pt84771,2/5/2010,2010,,5,,Debris Slide - translational,Debris,35.4230446,-82.18814658
84324,pt84324,12/1/2010,2010,,5,,Debris Slide - translational,Debris,35.24453132,-82.49383321
81385,pt81385,9/6/2004,2004,,5,,Debris Subsidence,Debris,35.71489799,-82.2333309
84631,pt84631,1/1/2006,2006,,5,,Debris Subsidence,Debris,35.48501926,-82.50940008
14159,pt14159,1/12/2009,2009,,8,,debris torrent,Debris,56.74722712,-132.9302698
14161,pt14161,9/20/2009,2009,,8,,debris torrent,Debris,56.74064373,-132.9267867
14158,pt14158,9/21/2009,2009,,8,,debris torrent,Debris,56.75356846,-132.9347387
11623,pt11623,9/1/2010,2010,,8,,debris torrent,Debris,55.62637041,-131.3542346
19809,pt19809,9/1/2010,2010,,8,,debris torrent,Debris,55.67844406,-131.338694
192104,pt192104,11/30/2007,2007,,2,,debris_flow,Debris,33.0409,-117.1378
192518,pt192518,12/11/2007,2007,0,2,,debris_flow,Debris,46.1049,-123.336
191945,pt191945,7/5/2008,2008,,2,,debris_flow,Debris,35.46,-105.19
190993,pt190993,11/26/2008,2008,,2,,debris_flow,Debris,33.3,-116.9135
190336,pt190336,1/18/2010,2010,0,2,,debris_flow,Debris,34.2074,-118.1258
190605,pt190605,1/18/2010,2010,0,2,,debris_flow,Debris,34.2445,-118.2242
191587,pt191587,1/18/2010,2010,0,2,,debris_flow,Debris,34.2068,-118.1733
191864,pt191864,1/21/2010,2010,0,2,,debris_flow,Debris,34.0373,-116.5898
192389,pt192389,2/6/2010,2010,,2,,debris_flow,Debris,34.2141,-118.2222
191823,pt191823,7/20/2010,2010,0,2,,debris_flow,Debris,35.2902,-111.5932
192093,pt192093,8/5/2010,2010,0,2,,debris_flow,Debris,48.2719,-120.6228
191755,pt191755,12/22/2010,2010,0,2,,debris_flow,Debris,33.7456,-117.6357
84130,pt84130,9/6/2004,2004,,5,,Earth Blowout,Other,36.25505725,-81.86985789
84131,pt84131,9/6/2004,2004,,5,,Earth Blowout,Other,36.25538725,-81.8688279
81396,pt81396,9/16/2004,2004,,5,,Earth Blowout,Other,35.12638286,-83.31070608
72379,pt72379,2/1/2000,2000,,8,,earth flow,Other,38.09005089,-122.1979416
81481,pt81481,9/6/2004,2004,,5,,Earth Flow,Other,35.14844791,-83.52993823
82010,pt82010,9/6/2004,2004,,5,,Earth Flow,Other,35.14799792,-83.56073819
81289,pt81289,9/6/2004,2004,,5,,Earth Slide,Other,35.03602803,-83.33414921
81311,pt81311,9/6/2004,2004,,5,,Earth Slide - rotational,Other,35.01224845,-83.1722597
76951,pt76951,1/1/2008,2008,,8,,earth translational,Other,37.346,-82.5918
79950,pt79950,1/1/2005,2005,,3,,Flow,Other,44.37914393,-70.98663236
79841,pt79841,1/1/2007,2007,,8,,Flow,Other,44.37519753,-70.99130137
196712,pt196712,7/25/2006,2006,,8,,ice and debris avalanche,Other,48.7683,-121.8131
196726,pt196726,7/25/2003,2003,,8,,ice avalanche,Other,60.02825,-153.0787
196725,pt196725,2/9/2004,2004,,8,,ice avalanche,Other,60.0262,-153.0886
192648,pt192648,12/15/2008,2008,,2,,lahar,Other,33.899,-117.764
192087,pt192087,12/22/2008,2008,,2,,lahar,Other,35.9,-84.5255
196696,pt196696,3/23/2009,2009,,8,,"lahar, explosions",Other,60.49044,-152.76269
196695,pt196695,3/23/2009,2009,,8,,"lahar, explosions",Other,60.49044,-152.76269
196694,pt196694,3/26/2009,2009,,8,,"lahar, explosions",Other,60.49044,-152.76269
196693,pt196693,3/26/2009,2009,,8,,"lahar, explosions",Other,60.49044,-152.76269
196691,pt196691,4/4/2009,2009,,8,,"lahar, explosions",Other,60.49044,-152.76269
77675,pt77675,1/1/2003,2003,,5,,landslide,Mass Failure,36.910361,-83.570133
192420,pt192420,11/9/2003,2003,0,2,,landslide,Mass Failure,48.7074,-121.1267
77612,pt77612,1/1/2004,2004,,5,,landslide,Mass Failure,38.570405,-83.327437
78619,pt78619,1/1/2005,2005,,5,,landslide,Mass Failure,37.696338,-82.721361
76810,pt76810,1/1/2006,2006,,5,,landslide,Mass Failure,37.056695,-83.120272
77008,pt77008,1/1/2006,2006,,5,,landslide,Mass Failure,37.42858,-82.415826
81068,pt81068,1/1/2006,2006,,5,,landslide,Mass Failure,39.122822,-91.012019
190511,pt190511,2/28/2006,2006,0,2,,landslide,Mass Failure,47.5309,-122.2374
192137,pt192137,12/15/2006,2006,0,2,,landslide,Mass Failure,47.6325,-122.3232
76858,pt76858,1/1/2007,2007,,5,,landslide,Mass Failure,37.432479,-82.493126
190447,pt190447,2/11/2007,2007,,2,,landslide,Mass Failure,38.4909,-122.3494
190699,pt190699,2/15/2007,2007,,2,,landslide,Mass Failure,45.6993,-121.895
190770,pt190770,2/25/2007,2007,0,2,,landslide,Mass Failure,45.5259,-122.7066
189963,pt189963,3/2/2007,2007,,2,,landslide,Mass Failure,38.6009,-77.2682
190159,pt190159,3/22/2007,2007,,2,,landslide,Mass Failure,40.5175,-81.4305
192444,pt192444,3/26/2007,2007,,2,,landslide,Mass Failure,46.355,-122.5479
191646,pt191646,3/28/2007,2007,,2,,landslide,Mass Failure,45.5113,-122.7069
192578,pt192578,4/6/2007,2007,,2,,landslide,Mass Failure,40.4377,-79.916
192280,pt192280,4/13/2007,2007,0,2,,landslide,Mass Failure,40.4267,-79.9468
192100,pt192100,4/15/2007,2007,0,2,,landslide,Mass Failure,37.4325,-82.4931
190751,pt190751,4/20/2007,2007,,2,,landslide,Mass Failure,37.4814,-82.5186
192349,pt192349,4/24/2007,2007,,2,,landslide,Mass Failure,42.4941,-96.4576
189910,pt189910,6/1/2007,2007,0,2,,landslide,Mass Failure,40.0929,-105.8752
191092,pt191092,7/1/2007,2007,,2,,landslide,Mass Failure,32.7995,-97.2688
190842,pt190842,7/17/2007,2007,,2,,landslide,Mass Failure,46.1836,-123.8203
190960,pt190960,7/24/2007,2007,,2,,landslide,Mass Failure,32.7883,-97.0317
191484,pt191484,7/25/2007,2007,,2,,landslide,Mass Failure,57.7856,-152.4346
192593,pt192593,7/25/2007,2007,,2,,landslide,Mass Failure,20.6479,-156.0898
190643,pt190643,8/18/2007,2007,,2,,landslide,Mass Failure,44.4659,-109.8662
191264,pt191264,8/18/2007,2007,,2,,landslide,Mass Failure,43.596,-91.2256
193605,pt193605,10/3/2007,2007,0,5,,landslide,Mass Failure,32.82453089,-117.2364196
191031,pt191031,12/5/2007,2007,,2,,landslide,Mass Failure,47.645,-122.416
190678,pt190678,12/7/2007,2007,,2,,landslide,Mass Failure,21.462,-158.121
190675,pt190675,12/8/2007,2007,0,2,,landslide,Mass Failure,47.4728,-122.2039
192387,pt192387,12/8/2007,2007,,2,,landslide,Mass Failure,39.101,-84.822
190040,pt190040,12/12/2007,2007,1,2,,landslide,Mass Failure,18.432,-66.051
190928,pt190928,12/12/2007,2007,,2,,landslide,Mass Failure,46.103,-123.204
190917,pt190917,12/16/2007,2007,3,5,,landslide,Mass Failure,40.3875,-79.7569
76833,pt76833,1/1/2008,2008,,5,,landslide,Mass Failure,39.097125,-84.472197
76834,pt76834,1/1/2008,2008,,5,,landslide,Mass Failure,39.098345,-84.472312
76835,pt76835,1/1/2008,2008,,5,,landslide,Mass Failure,39.098075,-84.474151
192408,pt192408,1/1/2008,2008,,2,,landslide,Mass Failure,40.3916,-79.732
191081,pt191081,1/6/2008,2008,,2,,landslide,Mass Failure,44.0302,-123.8405
191129,pt191129,1/6/2008,2008,,2,,landslide,Mass Failure,32.8008,-117.207
191906,pt191906,1/7/2008,2008,1,5,,landslide,Mass Failure,32.5755,-116.9016
192706,pt192706,1/7/2008,2008,,2,,landslide,Mass Failure,33.0643,-117.3042
191145,pt191145,1/10/2008,2008,,2,,landslide,Mass Failure,44.8268,-122.3829
190443,pt190443,1/28/2008,2008,,2,,landslide,Mass Failure,32.8464,-117.2619
191061,pt191061,1/31/2008,2008,,2,,landslide,Mass Failure,44.0302,-123.679
191001,pt191001,2/5/2008,2008,,2,,landslide,Mass Failure,40.1833,-79.8965
192838,pt192838,2/9/2008,2008,,2,,landslide,Mass Failure,40.4934,-79.9458
189947,pt189947,2/11/2008,2008,,2,,landslide,Mass Failure,47.7463,-121.086
190282,pt190282,2/16/2008,2008,,2,,landslide,Mass Failure,37.6475,-122.4936
191168,pt191168,3/4/2008,2008,0,2,,landslide,Mass Failure,40.4278,-79.9321
191385,pt191385,3/6/2008,2008,,2,,landslide,Mass Failure,34.0312,-118.4309
190793,pt190793,3/9/2008,2008,0,2,,landslide,Mass Failure,42.7404,-73.6385
191620,pt191620,3/10/2008,2008,0,2,,landslide,Mass Failure,40.4041,-79.7822
192189,pt192189,3/16/2008,2008,0,2,,landslide,Mass Failure,39.096,-84.2992
191531,pt191531,3/24/2008,2008,,2,,landslide,Mass Failure,40.5573,-80.707
190671,pt190671,3/28/2008,2008,,2,,landslide,Mass Failure,39.1072,-84.5657
192462,pt192462,4/1/2008,2008,,2,,landslide,Mass Failure,38.9716,-90.4312
191563,pt191563,4/8/2008,2008,,2,,landslide,Mass Failure,40.5531,-80.0726
190663,pt190663,4/11/2008,2008,,2,,landslide,Mass Failure,43.6516,-90.857
190896,pt190896,7/9/2008,2008,,2,,landslide,Mass Failure,37.66,-82.26
192096,pt192096,7/9/2008,2008,,2,,landslide,Mass Failure,42.8,-91.07
191239,pt191239,8/8/2008,2008,,1,,landslide,Mass Failure,38.9749,-110.15
191369,pt191369,11/26/2008,2008,,2,,landslide,Mass Failure,33.4298,-117.629
190230,pt190230,12/11/2008,2008,,2,,landslide,Mass Failure,21.375,-157.933
76851,pt76851,1/1/2009,2009,,5,,landslide,Mass Failure,37.326402,-83.432259
76944,pt76944,1/1/2009,2009,,5,,landslide,Mass Failure,37.508557,-82.876751
76945,pt76945,1/1/2009,2009,,5,,landslide,Mass Failure,37.524725,-82.880542
81188,pt81188,1/1/2009,2009,,5,,landslide,Mass Failure,38.567504,-90.64239
189799,pt189799,1/7/2009,2009,0,2,,landslide,Mass Failure,48.538,-121.75
191987,pt191987,1/7/2009,2009,0,2,,landslide,Mass Failure,48.8687,-122.1174
189797,pt189797,1/7/2009,2009,0,2,,landslide,Mass Failure,35.507,-83.071
192007,pt192007,4/11/2009,2009,0,2,,landslide,Mass Failure,60.7771,-148.7315
191488,pt191488,5/4/2009,2009,0,2,,landslide,Mass Failure,39.723,-91.3708
191291,pt191291,5/8/2009,2009,0,2,,landslide,Mass Failure,37.5495,-83.4892
192524,pt192524,5/8/2009,2009,0,2,,landslide,Mass Failure,37.4514,-82.8836
189929,pt189929,5/11/2009,2009,,2,,landslide,Mass Failure,37.4072,-82.4322
191050,pt191050,6/11/2009,2009,3,5,,landslide,Mass Failure,41.7385,-111.8132
192772,pt192772,6/18/2009,2009,0,2,,landslide,Mass Failure,40.53,-111.87
191085,pt191085,8/19/2009,2009,0,2,,landslide,Mass Failure,36.89,-87.6597
190939,pt190939,8/20/2009,2009,0,2,,landslide,Mass Failure,43.0421,-91.1811
192330,pt192330,8/25/2009,2009,0,2,,landslide,Mass Failure,47.8947,-118.1379
191171,pt191171,9/21/2009,2009,,2,,landslide,Mass Failure,35.2594,-82.7102
190685,pt190685,10/12/2009,2009,0,2,,landslide,Mass Failure,32.5383,-96.9854
191157,pt191157,10/13/2009,2009,0,2,,landslide,Mass Failure,39.3138,-122.9465
191374,pt191374,10/16/2009,2009,0,2,,landslide,Mass Failure,39.55,-123.4246
192264,pt192264,11/14/2009,2009,0,2,,landslide,Mass Failure,22.2129,-159.4167
190732,pt190732,11/16/2009,2009,0,2,,landslide,Mass Failure,47.4997,-123.0626
192781,pt192781,11/16/2009,2009,0,2,,landslide,Mass Failure,47.2842,-122.6515
191454,pt191454,11/16/2009,2009,0,2,,landslide,Mass Failure,48.3486,-124.5316
189943,pt189943,11/17/2009,2009,0,2,,landslide,Mass Failure,47.7628,-122.3793
190665,pt190665,12/12/2009,2009,0,2,,landslide,Mass Failure,39.4052,-90.9836
76855,pt76855,1/1/2010,2010,,5,,landslide,Mass Failure,37.32982,-82.722853
76934,pt76934,1/1/2010,2010,,5,,landslide,Mass Failure,39.073219,-84.541624
77053,pt77053,1/1/2010,2010,,5,,landslide,Mass Failure,37.792625,-84.393692
77651,pt77651,1/1/2010,2010,,5,,landslide,Mass Failure,37.768795,-82.811733
77652,pt77652,1/1/2010,2010,,5,,landslide,Mass Failure,37.731662,-82.843847
77672,pt77672,1/1/2010,2010,,5,,landslide,Mass Failure,37.750935,-82.323644
77703,pt77703,1/1/2010,2010,,5,,landslide,Mass Failure,38.600628,-83.140976
77705,pt77705,1/1/2010,2010,,5,,landslide,Mass Failure,38.600557,-83.141083
78417,pt78417,1/1/2010,2010,,5,,landslide,Mass Failure,37.154623,-87.779243
190527,pt190527,1/13/2010,2010,0,2,,landslide,Mass Failure,44.9216,-123.0565
192056,pt192056,1/14/2010,2010,0,2,,landslide,Mass Failure,47.3031,-122.2555
190767,pt190767,1/18/2010,2010,0,2,,landslide,Mass Failure,48.0364,-123.426
191988,pt191988,1/18/2010,2010,0,2,,landslide,Mass Failure,47.9699,-123.4961
191825,pt191825,2/6/2010,2010,0,2,,landslide,Mass Failure,37.3298,-82.7228
191837,pt191837,2/27/2010,2010,0,2,,landslide,Mass Failure,35.9816,-119.9601
192572,pt192572,2/27/2010,2010,0,2,,landslide,Mass Failure,34.0688,-117.8395
190007,pt190007,2/27/2010,2010,0,2,,landslide,Mass Failure,35.5662,-121.1045
192291,pt192291,3/11/2010,2010,0,2,,landslide,Mass Failure,40.4319,-80.0061
190905,pt190905,3/11/2010,2010,0,2,,landslide,Mass Failure,40.4327,-80.0383
190372,pt190372,3/12/2010,2010,0,2,,landslide,Mass Failure,45.0228,-123.8317
189972,pt189972,3/12/2010,2010,0,2,,landslide,Mass Failure,43.2479,-124.2259
192015,pt192015,3/13/2010,2010,0,2,,landslide,Mass Failure,38.3182,-80.7987
190013,pt190013,3/14/2010,2010,0,2,,landslide,Mass Failure,40.635,-91.284
192656,pt192656,3/14/2010,2010,0,2,,landslide,Mass Failure,35.5001,-83.9442
190636,pt190636,3/15/2010,2010,0,2,,landslide,Mass Failure,42.1433,-71.2165
190718,pt190718,3/18/2010,2010,0,2,,landslide,Mass Failure,35.6733,-83.6643
191776,pt191776,3/21/2010,2010,0,2,,landslide,Mass Failure,40.5399,-80.9
192184,pt192184,3/25/2010,2010,0,2,,landslide,Mass Failure,47.9567,-122.2721
192071,pt192071,3/25/2010,2010,0,2,,landslide,Mass Failure,34.0844,-87.104
190655,pt190655,3/26/2010,2010,0,2,,landslide,Mass Failure,42.5435,-74.8163
191080,pt191080,3/30/2010,2010,0,2,,landslide,Mass Failure,44.5407,-69.625
191228,pt191228,3/30/2010,2010,0,2,,landslide,Mass Failure,41.5663,-72.6667
190445,pt190445,3/31/2010,2010,0,2,,landslide,Mass Failure,42.7679,-71.8158
190161,pt190161,4/6/2010,2010,0,2,,landslide,Mass Failure,44.6635,-123.949
190806,pt190806,4/20/2010,2010,0,2,,landslide,Mass Failure,36.9604,-119.4511
190489,pt190489,4/25/2010,2010,0,2,,landslide,Mass Failure,35.2995,-87.966
190716,pt190716,4/25/2010,2010,0,2,,landslide,Mass Failure,34.0679,-117.805
190700,pt190700,5/2/2010,2010,0,2,,landslide,Mass Failure,35.9862,-86.992
190811,pt190811,5/2/2010,2010,0,2,,landslide,Mass Failure,37.7806,-82.9667
191037,pt191037,5/2/2010,2010,0,2,,landslide,Mass Failure,36.0242,-86.8811
191687,pt191687,5/2/2010,2010,0,2,,landslide,Mass Failure,35.9778,-86.8239
191829,pt191829,5/2/2010,2010,0,2,,landslide,Mass Failure,35.7322,-87.1288
192594,pt192594,5/2/2010,2010,0,2,,landslide,Mass Failure,36.0739,-86.8931
189981,pt189981,5/3/2010,2010,0,2,,landslide,Mass Failure,38.5805,-82.6347
190846,pt190846,5/3/2010,2010,0,2,,landslide,Mass Failure,38.6331,-82.5309
191400,pt191400,5/3/2010,2010,0,2,,landslide,Mass Failure,38.615,-82.4835
189892,pt189892,5/10/2010,2010,0,2,,landslide,Mass Failure,38.6198,-82.6276
191942,pt191942,5/16/2010,2010,0,2,,landslide,Mass Failure,37.6921,-83.0302
190466,pt190466,5/24/2010,2010,0,2,,landslide,Mass Failure,40.7134,-111.8224
190622,pt190622,6/3/2010,2010,0,2,,landslide,Mass Failure,40.8421,-124.0356
190436,pt190436,6/5/2010,2010,0,2,,landslide,Mass Failure,40.4127,-80.0284
191774,pt191774,6/6/2010,2010,0,2,,landslide,Mass Failure,45.5188,-122.7003
192334,pt192334,6/7/2010,2010,0,2,,landslide,Mass Failure,40.6553,-115.4195
191709,pt191709,6/11/2010,2010,0,2,,landslide,Mass Failure,47.7028,-121.957
190509,pt190509,6/15/2010,2010,0,2,,landslide,Mass Failure,45.5686,-122.7713
192542,pt192542,6/21/2010,2010,0,2,,landslide,Mass Failure,40.425,-86.8044
190150,pt190150,6/23/2010,2010,0,2,,landslide,Mass Failure,43.3321,-90.595
192546,pt192546,6/28/2010,2010,0,2,,landslide,Mass Failure,38.7275,-106.167
190934,pt190934,7/16/2010,2010,0,2,,landslide,Mass Failure,34.1538,-83.6417
191661,pt191661,7/21/2010,2010,0,2,,landslide,Mass Failure,38.4262,-82.4781
191857,pt191857,7/23/2010,2010,0,2,,landslide,Mass Failure,33.9917,-107.1577
192241,pt192241,7/27/2010,2010,0,2,,landslide,Mass Failure,39.0981,-84.4748
190265,pt190265,8/19/2010,2010,0,2,,landslide,Mass Failure,38.647,-109.9818
190233,pt190233,8/22/2010,2010,0,2,,landslide,Mass Failure,35.6259,-83.4184
191440,pt191440,9/3/2010,2010,0,2,,landslide,Mass Failure,41.7757,-78.5023
192042,pt192042,10/1/2010,2010,0,2,,landslide,Mass Failure,38.3558,-76.3915
191507,pt191507,10/10/2010,2010,0,2,,landslide,Mass Failure,47.2906,-122.4942
192521,pt192521,10/24/2010,2010,0,2,,landslide,Mass Failure,45.7037,-122.6508
192205,pt192205,11/17/2010,2010,0,5,,landslide,Mass Failure,40.0988,-76.7763
191435,pt191435,12/1/2010,2010,0,2,,landslide,Mass Failure,35.2436,-82.4872
190949,pt190949,12/10/2010,2010,0,2,,landslide,Mass Failure,48.6223,-122.4446
190269,pt190269,12/11/2010,2010,0,2,,landslide,Mass Failure,47.6177,-122.2818
189988,pt189988,12/12/2010,2010,0,2,,landslide,Mass Failure,47.5704,-122.2337
190213,pt190213,12/12/2010,2010,0,2,,landslide,Mass Failure,47.7139,-122.2777
190235,pt190235,12/12/2010,2010,0,2,,landslide,Mass Failure,47.4092,-122.4398
190270,pt190270,12/12/2010,2010,0,2,,landslide,Mass Failure,47.6949,-122.2782
190635,pt190635,12/12/2010,2010,0,2,,landslide,Mass Failure,45.6182,-122.8089
191163,pt191163,12/12/2010,2010,0,2,,landslide,Mass Failure,47.7004,-122.274
191348,pt191348,12/12/2010,2010,0,2,,landslide,Mass Failure,47.3851,-122.8044
191396,pt191396,12/12/2010,2010,0,2,,landslide,Mass Failure,47.7305,-122.2824
191611,pt191611,12/12/2010,2010,0,2,,landslide,Mass Failure,47.7371,-122.2869
192129,pt192129,12/12/2010,2010,0,2,,landslide,Mass Failure,47.7078,-122.2756
192777,pt192777,12/12/2010,2010,0,2,,landslide,Mass Failure,47.5513,-122.2288
192827,pt192827,12/12/2010,2010,0,2,,landslide,Mass Failure,47.7174,-122.2791
191548,pt191548,12/12/2010,2010,0,1,,landslide,Mass Failure,47.0014,-122.1817
190075,pt190075,12/12/2010,2010,0,2,,landslide,Mass Failure,47.4481,-122.3633
190945,pt190945,12/12/2010,2010,0,2,,landslide,Mass Failure,47.5812,-122.6051
192615,pt192615,12/12/2010,2010,0,2,,landslide,Mass Failure,47.5692,-122.6561
192544,pt192544,12/12/2010,2010,0,2,,landslide,Mass Failure,48.7109,-121.1883
192008,pt192008,12/12/2010,2010,0,2,,landslide,Mass Failure,47.6828,-122.0794
189987,pt189987,12/13/2010,2010,0,2,,landslide,Mass Failure,47.539,-122.1458
189899,pt189899,12/13/2010,2010,0,2,,landslide,Mass Failure,48.0079,-122.3101
191090,pt191090,12/13/2010,2010,0,2,,landslide,Mass Failure,47.7278,-122.2818
191703,pt191703,12/13/2010,2010,0,2,,landslide,Mass Failure,47.7358,-122.2861
191321,pt191321,12/13/2010,2010,0,2,,landslide,Mass Failure,47.706,-122.2214
190397,pt190397,12/19/2010,2010,0,2,,landslide,Mass Failure,40.7659,-123.1034
191363,pt191363,12/19/2010,2010,,2,,landslide,Mass Failure,21.34682521,-158.121915
190402,pt190402,12/19/2010,2010,0,2,,landslide,Mass Failure,40.7397,-123.0315
